customer_id,account_id,tenure_months,monthly_charges,paperless_billing,payment_method,contract_proxy,internet_service,has_5g_home_internet,lines_on_account,device_payment_plan,device_term_months,device_months_remaining,device_monthly_payment,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,churn_risk_score,trust_baseline,patience,is_churned,repeat_contacts_30d,last_call_day_index
C0000155,A0000155,4,82.5,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,30,20,18.34,No,No,Yes,Yes,No,0.471966,72.07985,0.295455,1,0,-1
C0000156,A0000156,28,91.64,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,27,14.9,No,No,No,Yes,No,0.278725,54.597421,0.802056,0,0,-1
C0000157,A0000157,5,22.76,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,No,0.271594,85.357243,0.563129,0,0,-1
C0000158,A0000158,33,81.33,No,Credit card (automatic),Month-to-month,No,0,4,Yes,24,15,15.0,No,No,No,No,Yes,0.281243,49.277943,0.451533,0,0,-1
C0000159,A0000159,39,50.67,Yes,Electronic check,Month-to-month,No,0,1,Yes,30,9,11.52,No,No,No,No,No,0.212673,69.649409,0.179089,0,0,-1
C0000160,A0000160,44,97.46,No,Electronic check,Month-to-month,5G Home Internet,1,1,Yes,36,11,28.57,Yes,No,No,No,No,0.458109,62.381353,0.335859,0,0,-1
C0000161,A0000161,1,47.12,Yes,Electronic check,Two year,5G Home Internet,1,0,Yes,24,20,13.08,No,No,No,No,Yes,0.189876,68.929829,0.74665,0,0,-1
C0000162,A0000162,54,38.38,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,36,28,10.0,No,No,No,Yes,No,0.383436,88.65992,0.664777,0,0,-1
C0000163,A0000163,4,40.21,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,Yes,No,0.237475,47.47675,0.670671,0,0,-1
C0000164,A0000164,6,89.31,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,No,Yes,0.229043,55.507517,0.456848,0,0,-1
C0000165,A0000165,25,62.94,Yes,Mailed check,Month-to-month,5G Home Internet,1,0,No,0,0,0.0,No,Yes,No,Yes,No,0.215183,66.665112,0.79748,0,0,-1
C0000166,A0000166,23,86.32,No,Electronic check,Month-to-month,No,0,1,Yes,24,19,22.74,No,Yes,No,Yes,Yes,0.086967,84.562973,0.513335,1,0,-1
C0000167,A0000167,46,20.47,Yes,Electronic check,One year,No,0,1,Yes,24,8,10.0,Yes,Yes,Yes,No,No,0.233261,78.845932,0.669683,0,0,-1
C0000168,A0000168,45,20.71,No,Electronic check,One year,5G Home Internet,1,4,Yes,36,12,10.0,No,No,Yes,No,No,0.344109,93.895762,0.149878,1,0,-1
C0000169,A0000169,10,74.26,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,27,20.91,No,Yes,No,No,No,0.265991,73.986973,0.23883,1,0,-1
C0000170,A0000170,61,53.09,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,No,Yes,Yes,No,0.166496,76.059919,0.695739,0,0,-1
C0000171,A0000171,6,64.17,No,Bank transfer (automatic),Month-to-month,No,0,0,Yes,24,18,18.11,No,Yes,Yes,No,No,0.325122,64.180766,0.798043,0,0,-1
C0000172,A0000172,15,118.02,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,24,18,19.35,No,No,No,Yes,No,0.259922,36.889973,0.443345,1,0,-1
C0000173,A0000173,10,73.76,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,No,No,0.244979,91.469535,0.519916,0,0,-1
C0000174,A0000174,50,46.72,No,Credit card (automatic),Month-to-month,No,0,4,No,0,0,0.0,No,Yes,No,No,No,0.1262,75.596153,0.860106,0,0,-1
C0000175,A0000175,2,68.15,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,Yes,Yes,No,No,0.212846,70.989691,0.57716,0,0,-1
C0000176,A0000176,8,105.85,No,Bank transfer (automatic),Month-to-month,No,0,3,No,0,0,0.0,Yes,Yes,Yes,No,No,0.258791,61.79963,0.406217,0,0,-1
C0000177,A0000177,13,76.61,Yes,Electronic check,Month-to-month,5G Home Internet,1,3,No,0,0,0.0,No,Yes,Yes,Yes,No,0.257199,91.243295,0.494855,0,0,-1
C0000178,A0000178,68,89.88,No,Credit card (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,Yes,No,0.346017,53.222809,0.190039,0,0,-1
C0000179,A0000179,51,42.71,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,Yes,No,No,0.095018,57.483655,0.393194,0,0,-1
C0000180,A0000180,43,84.03,Yes,Electronic check,Two year,5G Home Internet,1,2,Yes,30,13,26.2,Yes,No,Yes,No,No,0.189711,66.053924,0.840382,0,0,-1
C0000181,A0000181,58,25.93,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,Yes,30,14,10.0,Yes,No,Yes,No,No,0.239148,78.798718,0.428577,0,0,-1
C0000182,A0000182,55,88.06,No,Electronic check,Month-to-month,No,0,3,Yes,24,14,30.17,No,No,No,No,Yes,0.309354,68.947428,0.919807,0,0,-1
C0000183,A0000183,14,91.85,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,Yes,No,No,0.274895,80.017976,0.325485,1,0,-1
C0000184,A0000184,0,119.28,Yes,Electronic check,Two year,No,0,1,Yes,30,23,25.05,No,Yes,No,No,Yes,0.251081,81.893635,0.832671,0,0,-1
C0000185,A0000185,36,25.24,Yes,Electronic check,Two year,No,0,2,Yes,30,21,10.0,No,No,Yes,No,No,0.35995,68.882516,0.131104,1,0,-1
C0000186,A0000186,25,86.57,Yes,Electronic check,Two year,No,0,0,Yes,30,8,26.1,No,No,Yes,No,No,0.603877,87.39793,0.424641,0,0,-1
C0000187,A0000187,18,20.48,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,Yes,Yes,No,No,0.251939,55.894606,0.936543,0,0,-1
C0000188,A0000188,4,67.45,Yes,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,Yes,No,Yes,No,Yes,0.400361,66.449605,0.505315,0,0,-1
C0000189,A0000189,38,73.5,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,No,No,0.431424,71.760333,0.792,0,0,-1
C0000190,A0000190,2,79.26,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,36,21,27.01,No,Yes,No,No,No,0.214841,82.00417,0.699472,0,0,-1
C0000191,A0000191,59,54.8,Yes,Credit card (automatic),Two year,5G Home Internet,1,4,Yes,36,13,13.71,No,No,No,No,No,0.285709,89.269163,0.293314,0,0,-1
C0000192,A0000192,1,62.36,No,Mailed check,Two year,5G Home Internet,1,1,Yes,30,17,12.36,Yes,No,Yes,No,No,0.094285,63.047045,0.428802,1,0,-1
C0000193,A0000193,3,77.8,Yes,Electronic check,Two year,No,0,4,Yes,36,18,14.56,Yes,No,Yes,No,Yes,0.239563,75.273783,0.05734,0,0,-1
C0000194,A0000194,41,76.77,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,4,Yes,36,12,15.8,No,No,No,Yes,No,0.326148,59.510158,0.541784,1,0,-1
C0000195,A0000195,0,63.78,No,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,Yes,No,Yes,No,No,0.239033,68.281791,0.617041,0,0,-1
C0000196,A0000196,11,78.69,No,Electronic check,Two year,No,0,2,Yes,36,22,27.07,No,No,No,No,No,0.284299,77.821878,0.248442,0,0,-1
C0000197,A0000197,25,54.28,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,13,13.29,No,Yes,No,No,No,0.31479,78.785702,0.584085,0,0,-1
C0000198,A0000198,56,35.66,No,Electronic check,One year,No,0,2,Yes,24,10,10.0,Yes,No,Yes,No,Yes,0.295682,74.902403,0.840366,0,0,-1
C0000199,A0000199,7,69.18,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,No,Yes,0.292695,64.419461,0.353994,0,0,-1
C0000200,A0000200,9,84.01,Yes,Credit card (automatic),Two year,No,0,5,Yes,24,17,16.88,Yes,No,Yes,No,No,0.294757,70.82217,0.23722,0,0,-1
C0000201,A0000201,43,55.98,No,Bank transfer (automatic),Month-to-month,No,0,2,Yes,24,12,10.0,No,No,Yes,No,Yes,0.303228,66.441436,0.96518,0,0,-1
C0000202,A0000202,69,29.55,Yes,Credit card (automatic),One year,No,0,2,Yes,36,6,11.82,Yes,No,Yes,No,No,0.286077,73.128543,0.50504,0,0,-1
C0000203,A0000203,17,119.35,No,Mailed check,Month-to-month,No,0,1,Yes,30,9,15.97,Yes,No,No,Yes,No,0.208492,66.048796,0.546608,0,0,-1
C0000204,A0000204,5,83.07,No,Electronic check,Month-to-month,No,0,3,Yes,30,21,22.38,Yes,No,No,No,No,0.165611,63.735066,0.433397,0,0,-1
C0000205,A0000205,8,67.11,Yes,Mailed check,Two year,5G Home Internet,1,2,Yes,36,16,17.77,No,Yes,Yes,No,No,0.271907,64.944127,0.833394,1,0,-1
C0000206,A0000206,6,94.71,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,30,16,28.03,No,No,No,No,No,0.211406,74.732924,0.358977,0,0,-1
C0000207,A0000207,6,111.45,No,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,24,10,33.14,No,Yes,No,Yes,No,0.398257,63.729923,0.761165,0,0,-1
C0000208,A0000208,26,68.67,No,Bank transfer (automatic),Month-to-month,No,0,4,Yes,30,16,18.19,No,No,No,No,Yes,0.119319,57.161391,0.78802,0,0,-1
C0000209,A0000209,3,54.03,No,Mailed check,Month-to-month,No,0,5,No,0,0,0.0,Yes,No,No,No,Yes,0.225023,81.782159,0.669201,0,0,-1
C0000210,A0000210,16,74.67,Yes,Credit card (automatic),Month-to-month,No,0,3,No,0,0,0.0,No,No,Yes,No,No,0.3345,61.65577,0.920785,0,0,-1
C0000211,A0000211,24,111.55,Yes,Electronic check,Two year,No,0,5,Yes,30,19,27.93,No,No,No,No,Yes,0.146339,65.199113,0.732161,0,0,-1
C0000212,A0000212,29,66.38,Yes,Credit card (automatic),One year,5G Home Internet,1,4,Yes,36,15,20.94,Yes,No,No,Yes,Yes,0.20224,63.013264,0.497784,1,0,-1
C0000213,A0000213,0,32.38,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,No,0.237435,70.713814,0.735848,0,0,-1
C0000214,A0000214,42,110.9,No,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,30,12,40.6,No,No,No,No,No,0.429973,75.445718,0.674992,0,0,-1
C0000215,A0000215,44,95.95,Yes,Bank transfer (automatic),One year,5G Home Internet,1,1,Yes,30,15,15.16,Yes,No,No,Yes,No,0.229993,66.146612,0.641251,0,0,-1
C0000216,A0000216,42,53.07,No,Bank transfer (automatic),One year,No,0,3,Yes,24,13,10.0,Yes,Yes,No,No,Yes,0.310006,77.963498,0.318638,1,0,-1
C0000217,A0000217,8,109.94,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,21,29.42,Yes,No,Yes,Yes,No,0.252812,67.274085,0.308152,1,0,-1
C0000218,A0000218,0,80.37,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,23,21.85,Yes,No,Yes,No,No,0.231159,75.234321,0.432645,0,0,-1
C0000219,A0000219,48,83.34,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,19,22.28,No,No,Yes,No,No,0.388603,88.357387,0.302048,1,0,-1
C0000220,A0000220,20,106.73,Yes,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,No,0.171395,66.58666,0.545865,0,0,-1
C0000221,A0000221,9,32.03,Yes,Electronic check,One year,No,0,2,Yes,30,20,10.0,Yes,Yes,No,No,No,0.275448,75.465896,0.329211,0,0,-1
C0000222,A0000222,20,95.85,No,Bank transfer (automatic),Month-to-month,No,0,3,No,0,0,0.0,No,No,No,No,No,0.284815,86.818445,0.696378,1,0,-1
C0000223,A0000223,31,59.2,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,15,12.98,No,No,No,No,Yes,0.384526,62.728978,0.65075,0,0,-1
C0000224,A0000224,68,92.0,Yes,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,Yes,No,No,No,Yes,0.250944,53.673239,0.634823,0,0,-1
C0000225,A0000225,8,94.58,No,Electronic check,Two year,5G Home Internet,1,2,Yes,36,24,19.92,Yes,No,No,No,Yes,0.140166,71.521673,0.40093,0,0,-1
C0000226,A0000226,56,92.43,Yes,Electronic check,One year,5G Home Internet,1,1,Yes,36,7,17.99,Yes,Yes,No,No,No,0.1556,77.254804,0.328683,0,0,-1
C0000227,A0000227,8,88.61,Yes,Electronic check,Month-to-month,No,0,1,Yes,36,28,25.92,No,Yes,Yes,No,No,0.18278,79.072429,0.117089,0,0,-1
C0000228,A0000228,24,92.19,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,24,15,24.19,Yes,No,Yes,Yes,No,0.346752,70.078337,0.515677,1,0,-1
C0000229,A0000229,24,48.01,Yes,Bank transfer (automatic),Month-to-month,No,0,0,No,0,0,0.0,Yes,No,No,Yes,Yes,0.234278,72.952109,0.762674,0,0,-1
C0000230,A0000230,4,49.07,Yes,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,Yes,No,No,0.321252,67.658526,0.431925,0,0,-1
C0000231,A0000231,6,38.22,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,No,Yes,0.424291,78.122388,0.573994,0,0,-1
C0000232,A0000232,21,91.28,No,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,Yes,Yes,0.336802,73.72707,0.495452,1,0,-1
C0000233,A0000233,64,62.01,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.34725,62.376934,0.602366,0,0,-1
C0000234,A0000234,27,70.48,No,Bank transfer (automatic),Month-to-month,No,0,3,No,0,0,0.0,Yes,Yes,Yes,No,Yes,0.296294,89.129842,0.555259,0,0,-1
C0000235,A0000235,57,59.07,No,Electronic check,Two year,5G Home Internet,1,2,Yes,24,13,12.82,No,No,No,Yes,No,0.184066,80.279557,0.687969,0,0,-1
C0000236,A0000236,38,62.0,No,Electronic check,Month-to-month,5G Home Internet,1,5,Yes,30,13,16.07,No,No,No,No,No,0.453674,60.082799,0.638667,1,0,-1
C0000237,A0000237,21,59.42,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,Yes,24,10,13.14,No,No,No,No,No,0.211409,61.707167,0.730776,1,0,-1
C0000238,A0000238,38,119.75,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,19,36.03,No,Yes,No,No,Yes,0.353173,65.842144,0.904431,1,0,-1
C0000239,A0000239,4,91.21,Yes,Mailed check,Month-to-month,5G Home Internet,1,1,Yes,24,22,19.13,No,Yes,No,No,No,0.356774,98.0,0.349225,0,0,-1
C0000240,A0000240,4,66.65,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,Yes,Yes,No,No,0.150565,46.600196,0.546262,0,0,-1
C0000241,A0000241,39,80.17,No,Mailed check,Two year,5G Home Internet,1,2,Yes,36,9,20.93,No,No,Yes,No,No,0.135638,98.0,0.518078,0,0,-1
C0000242,A0000242,36,20.31,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,30,16,10.0,No,No,Yes,No,Yes,0.319219,68.670085,0.200496,1,0,-1
C0000243,A0000243,2,27.76,No,Credit card (automatic),Two year,No,0,2,Yes,30,21,10.0,No,No,Yes,No,No,0.18049,62.076711,0.559816,0,0,-1
C0000244,A0000244,16,75.66,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,Yes,Yes,0.396577,87.48342,0.48452,0,0,-1
C0000245,A0000245,27,98.85,No,Bank transfer (automatic),Month-to-month,No,0,5,No,0,0,0.0,No,No,No,No,No,0.218497,68.55222,0.387022,1,0,-1
C0000246,A0000246,57,23.1,Yes,Credit card (automatic),Two year,5G Home Internet,1,5,Yes,24,12,10.0,No,No,Yes,No,No,0.373466,94.485236,0.743582,1,0,-1
C0000247,A0000247,24,49.76,Yes,Electronic check,One year,5G Home Internet,1,1,Yes,30,13,11.94,No,Yes,No,Yes,No,0.368088,70.93683,0.79646,1,0,-1
C0000248,A0000248,16,70.03,No,Credit card (automatic),One year,5G Home Internet,1,4,Yes,30,11,13.75,Yes,Yes,No,No,No,0.29694,76.434967,0.226326,1,0,-1
C0000249,A0000249,12,27.61,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,10,10.0,Yes,No,No,No,No,0.263409,72.260915,0.474439,0,0,-1
C0000250,A0000250,23,50.8,Yes,Mailed check,Month-to-month,No,0,2,No,0,0,0.0,No,Yes,No,Yes,Yes,0.316577,91.100112,0.61653,0,0,-1
C0000251,A0000251,33,78.5,Yes,Credit card (automatic),Month-to-month,No,0,4,No,0,0,0.0,Yes,No,Yes,No,No,0.255021,63.647402,0.46246,0,0,-1
C0000252,A0000252,59,108.77,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,5,Yes,24,9,17.8,No,Yes,No,No,No,0.244856,67.557843,0.435834,0,0,-1
C0000253,A0000253,22,42.76,No,Electronic check,One year,5G Home Internet,1,3,Yes,36,17,15.93,Yes,No,Yes,No,No,0.157053,70.841458,0.509557,0,0,-1
C0000254,A0000254,3,33.31,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,0,Yes,24,20,10.0,Yes,No,No,Yes,Yes,0.346641,71.295927,0.273758,0,0,-1
C0000255,A0000255,8,20.63,No,Bank transfer (automatic),Two year,No,0,3,Yes,30,24,10.0,No,No,No,No,Yes,0.232636,92.603196,0.450241,0,0,-1
C0000256,A0000256,39,38.8,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,No,Yes,0.323938,80.565692,0.491959,0,0,-1
C0000257,A0000257,46,98.8,Yes,Electronic check,Month-to-month,5G Home Internet,1,0,No,0,0,0.0,Yes,No,No,Yes,No,0.315595,69.956458,0.386068,1,0,-1
C0000258,A0000258,4,41.84,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,24,10,14.71,Yes,No,Yes,No,No,0.146801,69.692475,0.643012,0,0,-1
C0000259,A0000259,4,51.02,No,Credit card (automatic),Month-to-month,5G Home Internet,1,5,Yes,24,20,10.0,No,No,Yes,No,No,0.305998,59.330413,0.188537,0,0,-1
C0000260,A0000260,34,115.95,No,Credit card (automatic),Month-to-month,No,0,3,No,0,0,0.0,No,No,No,Yes,Yes,0.333146,71.449321,0.703635,0,0,-1
C0000261,A0000261,10,89.29,No,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,No,No,0.272467,81.032088,0.442972,0,0,-1
C0000262,A0000262,47,29.58,No,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,Yes,Yes,0.308686,65.051627,0.689568,0,0,-1
C0000263,A0000263,0,59.4,Yes,Electronic check,Month-to-month,5G Home Internet,1,3,Yes,36,25,10.0,No,No,No,No,No,0.301952,60.628238,0.437741,0,0,-1
C0000264,A0000264,2,84.61,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,36,22,18.39,Yes,No,Yes,No,No,0.424499,83.132919,0.456174,0,0,-1
C0000265,A0000265,51,70.53,No,Mailed check,Two year,5G Home Internet,1,3,Yes,36,12,13.74,Yes,No,No,Yes,No,0.278071,83.4426,0.554502,0,0,-1
C0000266,A0000266,5,102.3,Yes,Credit card (automatic),One year,No,0,1,Yes,30,17,26.34,Yes,No,No,No,No,0.360697,59.033438,0.193486,0,0,-1
C0000267,A0000267,5,26.05,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,Yes,No,Yes,No,0.138891,63.032628,0.52166,0,0,-1
C0000268,A0000268,3,97.02,No,Credit card (automatic),Month-to-month,No,0,2,Yes,36,31,34.63,No,No,No,No,Yes,0.245616,88.745426,0.339008,1,0,-1
C0000269,A0000269,9,34.33,No,Electronic check,Month-to-month,5G Home Internet,1,0,No,0,0,0.0,Yes,No,Yes,Yes,Yes,0.322922,64.325139,0.866584,0,0,-1
C0000270,A0000270,2,52.24,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,24,16,10.0,No,No,No,Yes,No,0.24865,80.926887,0.862104,1,0,-1
C0000271,A0000271,8,82.28,Yes,Mailed check,One year,No,0,1,Yes,24,10,10.07,No,No,Yes,No,No,0.317982,60.630385,0.378087,0,0,-1
C0000272,A0000272,10,77.01,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.320055,69.182365,0.780429,0,0,-1
C0000273,A0000273,7,25.96,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,No,No,0.316068,98.0,0.626099,0,0,-1
C0000274,A0000274,28,50.7,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,24,10.29,No,No,No,No,No,0.191887,54.149113,0.379641,1,0,-1
C0000275,A0000275,26,84.67,No,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,Yes,No,No,Yes,No,0.312086,60.478316,0.764319,0,0,-1
C0000276,A0000276,13,30.41,No,Electronic check,Two year,5G Home Internet,1,1,Yes,30,22,10.0,Yes,Yes,No,Yes,No,0.208441,57.059516,0.310669,0,0,-1
C0000277,A0000277,8,51.24,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,24,22,11.21,Yes,No,No,No,Yes,0.237255,77.982308,0.805581,0,0,-1
C0000278,A0000278,17,46.81,Yes,Electronic check,Month-to-month,5G Home Internet,1,4,Yes,36,29,12.28,No,Yes,No,No,No,0.42705,47.085365,0.485894,1,0,-1
C0000279,A0000279,48,30.12,No,Electronic check,Month-to-month,No,0,3,Yes,36,17,10.0,No,No,Yes,Yes,No,0.351369,92.122142,0.867462,0,0,-1
C0000280,A0000280,59,88.12,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,Yes,30,13,17.36,No,No,No,No,No,0.276534,69.615961,0.3714,0,0,-1
C0000281,A0000281,8,33.95,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,36,27,10.0,Yes,No,Yes,Yes,No,0.265543,60.538897,0.353199,1,0,-1
C0000282,A0000282,10,70.88,Yes,Electronic check,Month-to-month,5G Home Internet,1,5,Yes,24,21,14.83,No,No,Yes,No,No,0.346606,85.372354,0.881569,1,0,-1
C0000283,A0000283,5,77.56,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.377787,69.546634,0.61199,1,0,-1
C0000284,A0000284,11,20.99,No,Electronic check,Two year,No,0,2,Yes,36,18,10.0,No,No,No,No,No,0.30995,88.838503,0.422926,0,0,-1
C0000285,A0000285,26,60.53,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,Yes,No,0.374136,74.368175,0.606312,1,0,-1
C0000286,A0000286,14,43.77,No,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,24,18,10.0,No,Yes,Yes,No,Yes,0.267711,67.631954,0.176215,0,0,-1
C0000287,A0000287,10,82.37,Yes,Electronic check,Two year,5G Home Internet,1,1,Yes,24,18,24.45,No,Yes,No,No,No,0.320889,78.953001,0.605984,1,0,-1
C0000288,A0000288,22,90.52,No,Electronic check,Two year,5G Home Internet,1,2,Yes,24,12,16.67,No,Yes,Yes,No,No,0.21869,81.326443,0.387509,0,0,-1
C0000289,A0000289,17,84.0,Yes,Electronic check,Month-to-month,No,0,0,No,0,0,0.0,No,No,No,No,No,0.274533,73.864426,0.76852,1,0,-1
C0000290,A0000290,1,40.32,No,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,Yes,No,No,Yes,0.118932,62.576877,0.745916,0,0,-1
C0000291,A0000291,39,85.65,Yes,Electronic check,Two year,No,0,2,Yes,30,14,25.58,Yes,Yes,Yes,No,No,0.212694,95.706563,0.404597,0,0,-1
C0000292,A0000292,9,70.18,Yes,Mailed check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,No,No,Yes,0.222434,70.808471,0.531339,0,0,-1
C0000293,A0000293,58,54.29,No,Credit card (automatic),Two year,No,0,2,Yes,30,5,10.0,Yes,No,No,No,No,0.262521,64.595668,0.531304,1,0,-1
C0000294,A0000294,4,28.77,Yes,Bank transfer (automatic),One year,5G Home Internet,1,2,Yes,36,34,10.0,Yes,Yes,No,No,Yes,0.234668,84.201607,0.577018,0,0,-1
C0000295,A0000295,48,39.25,Yes,Electronic check,Two year,No,0,4,Yes,30,12,10.0,No,Yes,No,Yes,No,0.096995,79.824263,0.133023,0,0,-1
C0000296,A0000296,55,43.99,No,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,36,9,10.0,Yes,Yes,Yes,No,Yes,0.372978,80.070854,0.659506,1,0,-1
C0000297,A0000297,68,50.28,Yes,Bank transfer (automatic),One year,No,0,3,Yes,24,13,14.24,Yes,Yes,Yes,No,No,0.276843,65.999562,0.104034,0,0,-1
C0000298,A0000298,41,105.06,No,Credit card (automatic),One year,No,0,3,Yes,36,16,18.52,No,No,No,No,Yes,0.324221,57.46009,0.769812,1,0,-1
C0000299,A0000299,42,116.13,Yes,Electronic check,Two year,No,0,2,Yes,30,18,40.66,Yes,No,No,No,No,0.323684,78.647124,0.213325,0,0,-1
C0000300,A0000300,35,23.76,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.193304,68.252677,0.119852,0,0,-1
C0000301,A0000301,38,119.23,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,No,0.24554,73.0468,0.640067,1,0,-1
C0000302,A0000302,6,74.33,No,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,24,18,18.92,No,No,Yes,No,No,0.292711,91.26681,0.540615,0,0,-1
C0000303,A0000303,19,71.14,No,Mailed check,Two year,5G Home Internet,1,1,Yes,36,28,17.43,Yes,No,Yes,No,No,0.309706,89.008711,0.840028,0,0,-1
C0000304,A0000304,18,110.65,Yes,Bank transfer (automatic),Two year,No,0,2,Yes,24,15,37.71,Yes,Yes,No,No,No,0.36971,58.968976,0.912852,1,0,-1
C0000305,A0000305,58,67.25,Yes,Mailed check,One year,5G Home Internet,1,1,Yes,24,3,23.11,Yes,Yes,No,Yes,No,0.384444,88.897604,0.260837,0,0,-1
C0000306,A0000306,19,60.42,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,30,17,15.17,No,No,No,Yes,No,0.404628,85.737503,0.77747,0,0,-1
C0000307,A0000307,18,58.3,No,Mailed check,Two year,5G Home Internet,1,3,Yes,36,22,16.42,No,No,Yes,No,No,0.258647,70.064146,0.259769,0,0,-1
C0000308,A0000308,25,55.9,Yes,Electronic check,Month-to-month,No,0,1,Yes,36,25,11.11,Yes,No,No,No,No,0.117038,86.880366,0.273515,0,0,-1
C0000309,A0000309,8,102.7,No,Bank transfer (automatic),Month-to-month,No,0,3,Yes,24,18,23.39,Yes,No,Yes,Yes,No,0.35186,65.576028,0.341849,0,0,-1
C0000310,A0000310,1,42.44,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,No,No,No,0.301159,72.913739,0.685424,1,0,-1
